university_name,city,province,program_name,level,field,fee_per_year,apply_url,website_url,fest_bucket
Gomal University,,,Physics,,sciences,,,http://www.gu.edu.pk,Sciences
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Be Mechatronic Engineering Program Is Accre,,engineering,,,http://szabist.edu.pk,Engineering
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Be Mechatronics Engineering,,engineering,,,http://szabist.edu.pk,Engineering
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Bs Artificial Intelligence And Ms Data Scie,,computer_science,,,http://szabist.edu.pk,IT/CS
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Bs Biotechnology,,sciences,,,http://szabist.edu.pk,Sciences
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Bs Computer Science,,computer_science,,,http://szabist.edu.pk,IT/CS
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,Bs Software Engineering Ms Computer Science,,engineering,,,http://szabist.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Chemical Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Computer System Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Electronic Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Energy And Environment Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Industrial Engineering And Management,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Metallurgy And Materials Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Petroleum And Gas Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Be Telecommunication Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Bs Artificial Intelligence,,computer_science,,,http://duet.edu.pk,IT/CS
Dawood University of Engineering and Technology,,,Bs Chemistry,,sciences,,,http://duet.edu.pk,Sciences
Dawood University of Engineering and Technology,,,Bs Computer Science,,computer_science,,,http://duet.edu.pk,IT/CS
Dawood University of Engineering and Technology,,,Bs Environmental Sciences,,sciences,,,http://duet.edu.pk,Sciences
Dawood University of Engineering and Technology,,,Bs Mathematics,,sciences,,,http://duet.edu.pk,Sciences
Dawood University of Engineering and Technology,,,Ms Chemical Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Ms Chemistry,,sciences,,,http://duet.edu.pk,Sciences
Dawood University of Engineering and Technology,,,Ms Electronic Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Ms Industrial Chemistry,,sciences,,,http://duet.edu.pk,Sciences
Dawood University of Engineering and Technology,,,Ms Industrial Engineering And Management,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Ms Metallurgy And Materials Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Ms Telecommunication Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Chemical Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Computer System Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Electronic Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Industrial And Management Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Metallurgy And Material Engineering,,engineering,,,http://duet.edu.pk,Engineering
Dawood University of Engineering and Technology,,,Phd Telecommunication Engineering,,engineering,,,http://duet.edu.pk,Engineering
Karachi,,,Be Fully Computerised,,computer_science,,,https://web.archive.org/web/20100602055513/http://www.cidcm.umd.edu/mar/chronology.asp?groupId=77103,IT/CS
DHA Suffa University,,,Bs Computational & Industrial Mathematics,,sciences,,,https://www.dsu.edu.pk/,Sciences
Institute of Business Management,,,Be Electrical Engineering,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Be Electrical Engineering In Electronic And,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Bs Computer Science,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Bs Data Science,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Bs Data Science And Bs Software Engineering,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Bs Mathematics And Computational Finance,,sciences,,,https://www.iobm.edu.pk,Sciences
Institute of Business Management,,,Bs Mathematics And Economics,,sciences,,,https://www.iobm.edu.pk,Sciences
Institute of Business Management,,,Bs Software Engineering,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Bs Statistics And Business Analytics,,sciences,,,https://www.iobm.edu.pk,Sciences
Institute of Business Management,,,Ms Computer Science,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Ms Engineering Management,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Ms In Electrical Engineering,,engineering,,,https://www.iobm.edu.pk,Engineering
Institute of Business Management,,,Ms Mathematics And Scientific Computing,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Ms Statistics And Scientific Computing,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Phd Computer Science,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Institute of Business Management,,,Phd In Environmental And Energy Management,,sciences,,,https://www.iobm.edu.pk,Sciences
Institute of Business Management,,,Phd Statistics And Scientific Computing,,computer_science,,,https://www.iobm.edu.pk,IT/CS
Mehran University of Engineering and Technology,,,Be Computerized And Untrained Coordinators,,computer_science,,,http://muet.edu.pk,IT/CS
Karachi Institute of Economics and Technology,,,Ms In Telecommunication Engineering Was A,,engineering,,,https://kiet.edu.pk/,Engineering
"Quaid-e-Awam University of Engineering, Science and Technology",,,Be The Most Advanced Software House Ever Bu,,computer_science,,,http://quest.edu.pk,IT/CS
"Thar Institute of Engineering, Science, and Technology, Tharparkar",,,Bs In Computer Science Program,,computer_science,,,http://tiest.neduet.edu.pk,IT/CS
Sir Syed University of Engineering and Technology,,,Bs In Biomedical Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Biotechnology,,sciences,,,http://www.ssuet.edu.pk/,Sciences
Sir Syed University of Engineering and Technology,,,Bs In Civil Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Computer Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Computer Science,,computer_science,,,http://www.ssuet.edu.pk/,IT/CS
Sir Syed University of Engineering and Technology,,,Bs In Electrical Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Electronic Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Information Technology,,computer_science,,,http://www.ssuet.edu.pk/,IT/CS
Sir Syed University of Engineering and Technology,,,Bs In Mathematics,,sciences,,,http://www.ssuet.edu.pk/,Sciences
Sir Syed University of Engineering and Technology,,,Bs In Software Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bs In Telecommunication Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bsc In Civil Engineering Technology,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bsc In Electrical Engineering Technology,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Bsc In Electronic Engineering Technology,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms Biomedical Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms Civil Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms Computer Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms Computer Science,,computer_science,,,http://www.ssuet.edu.pk/,IT/CS
Sir Syed University of Engineering and Technology,,,Ms In Electrical Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms In Electronic Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms In Software Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Ms Mathematics,,sciences,,,http://www.ssuet.edu.pk/,Sciences
Sir Syed University of Engineering and Technology,,,Ms Telecommunication Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Phd Biomedical Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Phd Computer Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sir Syed University of Engineering and Technology,,,Phd In Electronic Engineering,,engineering,,,http://www.ssuet.edu.pk/,Engineering
Sindh Agriculture University,,,Computer Science,,computer_science,,,http://sau.edu.pk,IT/CS
Sindh Agriculture University,,,Software Engineering,,engineering,,,http://sau.edu.pk,Engineering
Sindh Agriculture University,,,Electrical Engineering,,engineering,,,http://sau.edu.pk,Engineering
Sindh Agriculture University,,,Mechanical Engineering,,engineering,,,http://sau.edu.pk,Engineering
Sindh Agriculture University,,,Physics,,sciences,,,http://sau.edu.pk,Sciences
University of Karachi,,,Phd In Organic Chemistry,,sciences,,,http://uok.edu.pk,Sciences
Salim Habib University,,,Computer Science,,computer_science,,,http://shu.edu.pk,IT/CS
Salim Habib University,,,Software Engineering,,engineering,,,http://shu.edu.pk,Engineering
Salim Habib University,,,Electrical Engineering,,engineering,,,http://shu.edu.pk,Engineering
Salim Habib University,,,Mechanical Engineering,,engineering,,,http://shu.edu.pk,Engineering
Salim Habib University,,,Physics,,sciences,,,http://shu.edu.pk,Sciences
Ziauddin University,,,Computer Science,,computer_science,,,http://zu.edu.pk,IT/CS
Ziauddin University,,,Software Engineering,,engineering,,,http://zu.edu.pk,Engineering
Ziauddin University,,,Electrical Engineering,,engineering,,,http://zu.edu.pk,Engineering
Ziauddin University,,,Mechanical Engineering,,engineering,,,http://zu.edu.pk,Engineering
Ziauddin University,,,Physics,,sciences,,,http://zu.edu.pk,Sciences
Balochistan University of Engineering and Technology,,,Be Civil Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Be Computer Systems Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Be Electrical Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Be Electronic Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Be Energy System Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Be Mechanical Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Bs Computer Science,,computer_science,,,https://www.buetk.edu.pk/,IT/CS
Balochistan University of Engineering and Technology,,,Bs Information Technology,,computer_science,,,https://www.buetk.edu.pk/,IT/CS
Balochistan University of Engineering and Technology,,,Bs Software Engineering,,engineering,,,https://www.buetk.edu.pk/,Engineering
Balochistan University of Engineering and Technology,,,Ms Computer Science,,computer_science,,,https://www.buetk.edu.pk/,IT/CS
Mirpur University of Science and Technology,,,Computer Science,,computer_science,,,http://www.must.edu.pk/,IT/CS
Mirpur University of Science and Technology,,,Software Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science and Technology,,,Electrical Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science and Technology,,,Mechanical Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science and Technology,,,Physics,,sciences,,,http://www.must.edu.pk/,Sciences
University of Azad Jammu and Kashmir,,,Computer Science,,computer_science,,,http://www.ajku.edu.pk,IT/CS
University of Azad Jammu and Kashmir,,,Software Engineering,,engineering,,,http://www.ajku.edu.pk,Engineering
University of Azad Jammu and Kashmir,,,Electrical Engineering,,engineering,,,http://www.ajku.edu.pk,Engineering
University of Azad Jammu and Kashmir,,,Mechanical Engineering,,engineering,,,http://www.ajku.edu.pk,Engineering
University of Azad Jammu and Kashmir,,,Physics,,sciences,,,http://www.ajku.edu.pk,Sciences
Washington Accord,,,Computer Science,,computer_science,,,https://web.archive.org/web/20100215150256/http://www.utar.edu.my/fes/file/OBE.pdf,IT/CS
Washington Accord,,,Software Engineering,,engineering,,,https://web.archive.org/web/20100215150256/http://www.utar.edu.my/fes/file/OBE.pdf,Engineering
Washington Accord,,,Electrical Engineering,,engineering,,,https://web.archive.org/web/20100215150256/http://www.utar.edu.my/fes/file/OBE.pdf,Engineering
Washington Accord,,,Mechanical Engineering,,engineering,,,https://web.archive.org/web/20100215150256/http://www.utar.edu.my/fes/file/OBE.pdf,Engineering
Washington Accord,,,Physics,,sciences,,,https://web.archive.org/web/20100215150256/http://www.utar.edu.my/fes/file/OBE.pdf,Sciences
Regulation and licensure in engineering,,,Be A Member Of An Engineering Chamber,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Be Accredited By The Engineering Accreditat,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Be Confused With An Engineering Technician,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Be Registered With The Engineering Council,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Be Required For Other Engineering Work,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Bsc Engineering,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Regulation and licensure in engineering,,,Bsc Or Higher With Relevant Engineering Expe,,engineering,,,http://sce.uhcl.edu/helm/SWEBOK_IEEE/papers/10%20reprint%205.pdf,Engineering
Mirpur University of Science & Technology,,,Computer Science,,computer_science,,,http://www.must.edu.pk/,IT/CS
Mirpur University of Science & Technology,,,Software Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science & Technology,,,Electrical Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science & Technology,,,Mechanical Engineering,,engineering,,,http://www.must.edu.pk/,Engineering
Mirpur University of Science & Technology,,,Physics,,sciences,,,http://www.must.edu.pk/,Sciences
COMSATS Institute of Information Technology,,,Ms In Artificial Intelligence,,computer_science,,,http://comsats.edu.pk,IT/CS
COMSATS Institute of Information Technology,,,Ms In Biochemistry And Molecular Biology,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Biotechnology,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Chemical Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Chemistry,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Civil Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Computer Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Computer Science,,computer_science,,,http://comsats.edu.pk,IT/CS
COMSATS Institute of Information Technology,,,Ms In Earth Sciences,,,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Electrical Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Energy & Environmental Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Environmental Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Environmental Sciences,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Mathematics,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Mechanical Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Physics,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Ms In Software Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Ms In Statistics,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Biochemistry And Molecular Biology,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Biotechnology,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Chemical Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Phd In Chemistry,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Computer Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Phd In Computer Science,,computer_science,,,http://comsats.edu.pk,IT/CS
COMSATS Institute of Information Technology,,,Phd In Electrical Engineering,,engineering,,,http://comsats.edu.pk,Engineering
COMSATS Institute of Information Technology,,,Phd In Environmental Sciences,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Mathematics,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Physics,,sciences,,,http://comsats.edu.pk,Sciences
COMSATS Institute of Information Technology,,,Phd In Statistics,,sciences,,,http://comsats.edu.pk,Sciences
Federal Urdu University,,,Computer Science,,computer_science,,,http://fuuastisb.edu.pk,IT/CS
Federal Urdu University,,,Software Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
Federal Urdu University,,,Electrical Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
Federal Urdu University,,,Mechanical Engineering,,engineering,,,http://fuuastisb.edu.pk,Engineering
Federal Urdu University,,,Physics,,sciences,,,http://fuuastisb.edu.pk,Sciences
"University of Engineering & Technology, Peshawar",,,Bs Program Focused On Software Development,,computer_science,,,http://uetpeshawar.edu.pk,IT/CS
"University of Engineering & Technology, Peshawar",,,Phd Software Engineering,,engineering,,,http://uetpeshawar.edu.pk,Engineering
"University of Engineering & Technology, Peshawar",,,Phd Telecom Engineering,,engineering,,,http://uetpeshawar.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bs Chemistry,,sciences,,,http://mnsuet.edu.pk,Sciences
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bs Computer Science,,computer_science,,,http://mnsuet.edu.pk,IT/CS
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bs Mathematics,,sciences,,,http://mnsuet.edu.pk,Sciences
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bs Physics,,sciences,,,http://mnsuet.edu.pk,Sciences
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bsc Chemical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bsc Civil Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bsc Electrical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bsc Electrical Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Bsc Mechanical Engineering Technology,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Msc Chemical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
Muhammad Nawaz Sharif University of Engineering & Technology,,,Msc Electrical Engineering,,engineering,,,http://mnsuet.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Agricultural Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Artificial Intelligence,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Bs Biochemistry,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Biotechnology,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Botany,,,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Chemical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Civil Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Computational Physics,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Computer Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Bs Data Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Bs Electrical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Environmental Science,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Information Technology,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Bs Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Mechanical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Physics,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Bs Software Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Bs Zoology,,,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Ms Chemical Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Ms Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Ms Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Ms Engineering Management,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Ms Information Technology,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Ms Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Ms Software Engineering,,engineering,,,http://kfueit.edu.pk,Engineering
Khawaja Fareed University of Engineering and Information Technology,,,Msc Chemistry,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Msc Computer Science,,computer_science,,,http://kfueit.edu.pk,IT/CS
Khawaja Fareed University of Engineering and Information Technology,,,Msc Mathematics,,sciences,,,http://kfueit.edu.pk,Sciences
Khawaja Fareed University of Engineering and Information Technology,,,Msc Physics,,sciences,,,http://kfueit.edu.pk,Sciences
Pakistan Navy Engineering College,,,Be Mechanical Engineering Course List,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Ms Communications Engineering,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Ms Communications Engineering Course List,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Ms Control Engineering,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Ms Control Engineering Course List,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Phd Electrical Engineering,,engineering,,,http://pnec.nust.edu.pk,Engineering
Pakistan Navy Engineering College,,,Phd Mechanical Engineering And Robotics,,engineering,,,http://pnec.nust.edu.pk,Engineering
Gilgit-Baltistan,,,Computer Science,,computer_science,,,https://web.archive.org/web/20151222132257/https://www.kiu.edu.pk/campuses.php,IT/CS
Gilgit-Baltistan,,,Software Engineering,,engineering,,,https://web.archive.org/web/20151222132257/https://www.kiu.edu.pk/campuses.php,Engineering
Gilgit-Baltistan,,,Electrical Engineering,,engineering,,,https://web.archive.org/web/20151222132257/https://www.kiu.edu.pk/campuses.php,Engineering
Gilgit-Baltistan,,,Mechanical Engineering,,engineering,,,https://web.archive.org/web/20151222132257/https://www.kiu.edu.pk/campuses.php,Engineering
Gilgit-Baltistan,,,Physics,,sciences,,,https://web.archive.org/web/20151222132257/https://www.kiu.edu.pk/campuses.php,Sciences
Lahore,,,Be Subject To Availability Of A Computer L,,computer_science,,,https://web.archive.org/web/20070519064738/http://www.pu.edu.pk/about/,IT/CS
Madrassas,,,Computer Science,,computer_science,,,https://www.brookings.edu/articles/pakistans-madrassahs-ensuring-a-system-of-education-not-jihad/,IT/CS
Madrassas,,,Software Engineering,,engineering,,,https://www.brookings.edu/articles/pakistans-madrassahs-ensuring-a-system-of-education-not-jihad/,Engineering
Madrassas,,,Electrical Engineering,,engineering,,,https://www.brookings.edu/articles/pakistans-madrassahs-ensuring-a-system-of-education-not-jihad/,Engineering
Madrassas,,,Mechanical Engineering,,engineering,,,https://www.brookings.edu/articles/pakistans-madrassahs-ensuring-a-system-of-education-not-jihad/,Engineering
Madrassas,,,Physics,,sciences,,,https://www.brookings.edu/articles/pakistans-madrassahs-ensuring-a-system-of-education-not-jihad/,Sciences
NAVTTC,,,Computer Science,,computer_science,,,,IT/CS
NAVTTC,,,Software Engineering,,engineering,,,,Engineering
NAVTTC,,,Electrical Engineering,,engineering,,,,Engineering
NAVTTC,,,Mechanical Engineering,,engineering,,,,Engineering
NAVTTC,,,Physics,,sciences,,,,Sciences
NCH,,,Computer Science,,computer_science,,,,IT/CS
NCH,,,Software Engineering,,engineering,,,,Engineering
NCH,,,Electrical Engineering,,engineering,,,,Engineering
NCH,,,Mechanical Engineering,,engineering,,,,Engineering
NCH,,,Physics,,sciences,,,,Sciences
PBC,,,Computer Science,,computer_science,,,,IT/CS
PBC,,,Software Engineering,,engineering,,,,Engineering
PBC,,,Electrical Engineering,,engineering,,,,Engineering
PBC,,,Mechanical Engineering,,engineering,,,,Engineering
PBC,,,Physics,,sciences,,,,Sciences
PCATP,,,Computer Science,,computer_science,,,,IT/CS
PCATP,,,Software Engineering,,engineering,,,,Engineering
PCATP,,,Electrical Engineering,,engineering,,,,Engineering
PCATP,,,Mechanical Engineering,,engineering,,,,Engineering
PCATP,,,Physics,,sciences,,,,Sciences
PCP,,,Computer Science,,computer_science,,,,IT/CS
PCP,,,Software Engineering,,engineering,,,,Engineering
PCP,,,Electrical Engineering,,engineering,,,,Engineering
PCP,,,Mechanical Engineering,,engineering,,,,Engineering
